(FFA) venkateshtantravahi@Venkateshs-Air FF % python main.py
seed: 42
device: cpu
run:
  dir: logs
input:
  path: datasets
  batch_size: 256
model:
  peer_normalization: 0.03
  momentum: 0.9
  activation: t_distribution
  hidden_dim: 1000
  num_layers: 4
training:
  epochs: 200
  learning_rate: 0.001
  weight_decay: 0.003
  momentum: 0.9
  downstream_learning_rate: 0.01
  downstream_weight_decay: 0.003
  val_idx: -1
  final_test: true

FF_model(
  (model): ModuleList(
    (0): Linear(in_features=3072, out_features=1000, bias=True)
    (1-3): 3 x Linear(in_features=1000, out_features=1000, bias=True)
  )
  (ff_loss): BCEWithLogitsLoss()
  (linear_classifier): Sequential(
    (0): Linear(in_features=3000, out_features=10, bias=False)
  )
  (classification_loss): CrossEntropyLoss()
)

Files already downloaded and verified
Visualization saved to visualized_sample.png
Epoch 0         train           Time: 0:00:13.120140    Loss: 1974.4692         Peer Normalization: 35.1905     loss_layer_0: 490.2478  ff_accuracy_layer_0: 0.5000     loss_layer_1: 489.1088     ff_accuracy_layer_1: 0.5000     loss_layer_2: 479.1050  ff_accuracy_layer_2: 0.5000     loss_layer_3: 477.5350  ff_accuracy_layer_3: 0.5000     classification_loss: 37.4169       classification_accuracy: 0.1058
Epoch 128       train           Time: 0:00:06.889410    Loss: 89.5273   Peer Normalization: 2.7741      loss_layer_0: 56.2854   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4575       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 29.3137       classification_accuracy: 0.1013
Epoch 129       train           Time: 0:00:06.907885    Loss: 84.1668   Peer Normalization: 2.8300      loss_layer_0: 55.0459   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3987       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 25.2500       classification_accuracy: 0.1007
Epoch 130       train           Time: 0:00:06.919350    Loss: 91.0372   Peer Normalization: 2.7681      loss_layer_0: 55.1962   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4161       ff_accuracy_layer_1: 0.5004     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 31.9545       classification_accuracy: 0.0982
Epoch 131       train           Time: 0:00:06.915832    Loss: 87.9183   Peer Normalization: 2.8002      loss_layer_0: 55.0344   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4043       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 29.0082       classification_accuracy: 0.0996
Epoch 132       train           Time: 0:00:06.914899    Loss: 83.3389   Peer Normalization: 2.7849      loss_layer_0: 55.0108   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4211       ff_accuracy_layer_1: 0.5004     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 24.4362       classification_accuracy: 0.0990
Epoch 133       train           Time: 0:00:06.912507    Loss: 81.4355   Peer Normalization: 2.7630      loss_layer_0: 55.7545   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4473       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 21.7635       classification_accuracy: 0.0979
Epoch 134       train           Time: 0:00:06.919520    Loss: 85.3475   Peer Normalization: 2.7156      loss_layer_0: 55.3142   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4460       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 26.1186       classification_accuracy: 0.0992
Epoch 135       train           Time: 0:00:06.925045    Loss: 82.8865   Peer Normalization: 2.7412      loss_layer_0: 54.9671   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4188       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 24.0310       classification_accuracy: 0.0999
Epoch 136       train           Time: 0:00:06.914686    Loss: 83.8781   Peer Normalization: 2.7513      loss_layer_0: 54.7871   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.4401       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 25.1811       classification_accuracy: 0.1030
Epoch 137       train           Time: 0:00:06.922495    Loss: 84.0251   Peer Normalization: 2.7749      loss_layer_0: 54.9713   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4340       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 25.1492       classification_accuracy: 0.1026
Epoch 138       train           Time: 0:00:06.941632    Loss: 81.6161   Peer Normalization: 2.7927      loss_layer_0: 54.5467   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4248       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 23.1735       classification_accuracy: 0.0984
Epoch 139       train           Time: 0:00:06.948459    Loss: 79.6689   Peer Normalization: 2.7859      loss_layer_0: 54.5526   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4230       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.4998     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 21.2224       classification_accuracy: 0.0998
Epoch 140       train           Time: 0:00:06.988681    Loss: 81.1918   Peer Normalization: 2.7316      loss_layer_0: 54.5967   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4258       ff_accuracy_layer_1: 0.5005     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 22.7001       classification_accuracy: 0.1040
Epoch 141       train           Time: 0:00:06.995847    Loss: 80.1294   Peer Normalization: 2.7004      loss_layer_0: 54.6768   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4154       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 21.5689       classification_accuracy: 0.0994
Epoch 142       train           Time: 0:00:06.941524    Loss: 77.8551   Peer Normalization: 2.7390      loss_layer_0: 54.4006   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4253       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 19.5597       classification_accuracy: 0.0993
Epoch 143       train           Time: 0:00:06.953776    Loss: 77.8954   Peer Normalization: 2.7634      loss_layer_0: 54.4171   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4166       ff_accuracy_layer_1: 0.4999     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 19.5915       classification_accuracy: 0.1007
Epoch 144       train           Time: 0:00:06.965729    Loss: 77.2954   Peer Normalization: 2.7963      loss_layer_0: 54.4116   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4143       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 18.9983       classification_accuracy: 0.1014
Epoch 145       train           Time: 0:00:06.932048    Loss: 77.0587   Peer Normalization: 2.7961      loss_layer_0: 54.3421   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4321       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 18.8133       classification_accuracy: 0.0979
Epoch 146       train           Time: 0:00:06.920250    Loss: 79.1291   Peer Normalization: 2.8214      loss_layer_0: 54.0431   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.4078       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6939    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 21.2063       classification_accuracy: 0.1000
Epoch 147       train           Time: 0:00:06.979641    Loss: 75.6998   Peer Normalization: 2.7904      loss_layer_0: 54.0515   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.3948       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 17.7825       classification_accuracy: 0.1001
Epoch 148       train           Time: 0:00:07.025769    Loss: 76.0266   Peer Normalization: 2.7804      loss_layer_0: 54.1274   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4223       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 18.0063       classification_accuracy: 0.0986
Epoch 149       train           Time: 0:00:07.027741    Loss: 73.5871   Peer Normalization: 2.7630      loss_layer_0: 53.7443   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.3824       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 15.9903       classification_accuracy: 0.1005
Epoch 150       train           Time: 0:00:07.009413    Loss: 74.6225   Peer Normalization: 2.7706      loss_layer_0: 53.5771   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3981       ff_accuracy_layer_1: 0.5004     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 17.1769       classification_accuracy: 0.0981
Epoch 151       train           Time: 0:00:06.967452    Loss: 72.5412   Peer Normalization: 2.8033      loss_layer_0: 54.0331   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4147       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 14.6221       classification_accuracy: 0.1006
Epoch 152       train           Time: 0:00:07.175630    Loss: 72.8101   Peer Normalization: 2.7665      loss_layer_0: 53.7271   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4036       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 15.2091       classification_accuracy: 0.1021
Epoch 153       train           Time: 0:00:06.960984    Loss: 71.5756   Peer Normalization: 2.8003      loss_layer_0: 53.9008   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4057       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 13.7979       classification_accuracy: 0.1023
Epoch 154       train           Time: 0:00:06.995658    Loss: 72.4685   Peer Normalization: 2.7577      loss_layer_0: 53.5342   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3839       ff_accuracy_layer_1: 0.5005     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 15.0805       classification_accuracy: 0.1034
Epoch 155       train           Time: 0:00:07.001338    Loss: 70.2779   Peer Normalization: 2.7823      loss_layer_0: 53.9571   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.4149       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 12.4352       classification_accuracy: 0.0986
Epoch 156       train           Time: 0:00:06.992935    Loss: 69.0962   Peer Normalization: 2.7545      loss_layer_0: 53.4804   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3776       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 11.7684       classification_accuracy: 0.1012
Epoch 157       train           Time: 0:00:07.034887    Loss: 67.9761   Peer Normalization: 2.7918      loss_layer_0: 53.5427   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3917       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 10.5708       classification_accuracy: 0.1019
Epoch 158       train           Time: 0:00:07.016700    Loss: 69.4237   Peer Normalization: 2.8058      loss_layer_0: 53.4599   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.3826       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 12.1099       classification_accuracy: 0.1001
Epoch 159       train           Time: 0:00:07.046093    Loss: 68.8546   Peer Normalization: 2.7526      loss_layer_0: 53.6132   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3982       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 11.3734       classification_accuracy: 0.1006
Epoch 160       train           Time: 0:00:06.970831    Loss: 69.2524   Peer Normalization: 2.7958      loss_layer_0: 53.6934   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4089       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 11.6790       classification_accuracy: 0.1001
Epoch 161       train           Time: 0:00:07.089877    Loss: 68.6788   Peer Normalization: 2.7795      loss_layer_0: 53.2265   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.3904       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 11.5913       classification_accuracy: 0.0969
Epoch 162       train           Time: 0:00:07.042978    Loss: 65.9665   Peer Normalization: 2.8439      loss_layer_0: 53.1889   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3920       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 8.9131        classification_accuracy: 0.0999
Epoch 163       train           Time: 0:00:07.313564    Loss: 65.4154   Peer Normalization: 2.8025      loss_layer_0: 52.9370   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3854       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 8.6217        classification_accuracy: 0.0996
Epoch 164       train           Time: 0:00:07.094111    Loss: 59.9282   Peer Normalization: 2.7738      loss_layer_0: 53.4991   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.3734       ff_accuracy_layer_1: 0.4999     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.5852        classification_accuracy: 0.0972
Epoch 165       train           Time: 0:00:07.030779    Loss: 59.4277   Peer Normalization: 2.8294      loss_layer_0: 53.1270   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3846       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.4440        classification_accuracy: 0.1024
Epoch 166       train           Time: 0:00:07.054531    Loss: 60.1509   Peer Normalization: 2.7356      loss_layer_0: 53.8358   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4072       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.4386        classification_accuracy: 0.1013
Epoch 167       train           Time: 0:00:07.073713    Loss: 59.0069   Peer Normalization: 2.7921      loss_layer_0: 52.7439   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.3392       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.4528        classification_accuracy: 0.1024
Epoch 168       train           Time: 0:00:07.127267    Loss: 58.9748   Peer Normalization: 2.7961      loss_layer_0: 52.7309   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3636       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.4093        classification_accuracy: 0.1000
Epoch 169       train           Time: 0:00:07.131281    Loss: 59.5649   Peer Normalization: 2.8011      loss_layer_0: 53.3020   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3668       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.4249        classification_accuracy: 0.1017
Epoch 170       train           Time: 0:00:07.099333    Loss: 58.9723   Peer Normalization: 2.8324      loss_layer_0: 52.7535   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3517       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3949        classification_accuracy: 0.1030
Epoch 171       train           Time: 0:00:07.190565    Loss: 59.5889   Peer Normalization: 2.7812      loss_layer_0: 53.3257   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3942       ff_accuracy_layer_1: 0.5004     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3984        classification_accuracy: 0.1015
Epoch 172       train           Time: 0:00:07.123636    Loss: 59.4176   Peer Normalization: 2.7983      loss_layer_0: 53.1777   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3745       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3943        classification_accuracy: 0.1012
Epoch 173       train           Time: 0:00:07.126203    Loss: 58.9028   Peer Normalization: 2.8602      loss_layer_0: 52.7048   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3480       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3770        classification_accuracy: 0.1040
Epoch 174       train           Time: 0:00:07.122638    Loss: 59.3896   Peer Normalization: 2.7861      loss_layer_0: 53.1588   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3624       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3977        classification_accuracy: 0.1011
Epoch 175       train           Time: 0:00:07.131381    Loss: 58.9225   Peer Normalization: 2.8451      loss_layer_0: 52.7163   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3594       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3743        classification_accuracy: 0.1032
Epoch 176       train           Time: 0:00:07.164401    Loss: 58.7435   Peer Normalization: 2.8599      loss_layer_0: 52.5300   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3492       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3914        classification_accuracy: 0.1018
Epoch 177       train           Time: 0:00:07.137772    Loss: 59.2464   Peer Normalization: 2.8150      loss_layer_0: 53.0154   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3765       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3830        classification_accuracy: 0.1015
Epoch 178       train           Time: 0:00:07.285262    Loss: 58.9754   Peer Normalization: 2.8163      loss_layer_0: 52.7577   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3606       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3855        classification_accuracy: 0.0992
Epoch 179       train           Time: 0:00:07.129589    Loss: 58.8415   Peer Normalization: 2.8092      loss_layer_0: 52.6733   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3331       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6938    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3637        classification_accuracy: 0.1001
Epoch 180       train           Time: 0:00:07.799810    Loss: 58.6980   Peer Normalization: 2.8159      loss_layer_0: 52.5384   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3256       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3624        classification_accuracy: 0.1027
Epoch 181       train           Time: 0:00:07.597331    Loss: 59.1811   Peer Normalization: 2.7619      loss_layer_0: 52.9784   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3702       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3624        classification_accuracy: 0.0988
Epoch 182       train           Time: 0:00:07.605011    Loss: 58.9075   Peer Normalization: 2.7789      loss_layer_0: 52.6924   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3757       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3688        classification_accuracy: 0.1010
Epoch 183       train           Time: 0:00:07.695741    Loss: 59.0689   Peer Normalization: 2.7985      loss_layer_0: 52.8863   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3563       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3552        classification_accuracy: 0.1008
Epoch 184       train           Time: 0:00:07.617920    Loss: 59.1636   Peer Normalization: 2.8078      loss_layer_0: 53.0001   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3537       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3384        classification_accuracy: 0.1035
Epoch 185       train           Time: 0:00:07.610171    Loss: 58.8946   Peer Normalization: 2.8347      loss_layer_0: 52.7155   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3547       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3522        classification_accuracy: 0.1039
Epoch 186       train           Time: 0:00:07.643206    Loss: 58.9521   Peer Normalization: 2.8238      loss_layer_0: 52.7886   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3442       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3475        classification_accuracy: 0.0995
Epoch 187       train           Time: 0:00:07.563475    Loss: 58.9227   Peer Normalization: 2.8553      loss_layer_0: 52.7579   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3566       ff_accuracy_layer_1: 0.5004     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3354        classification_accuracy: 0.1010
Epoch 188       train           Time: 0:00:07.487346    Loss: 59.0808   Peer Normalization: 2.8264      loss_layer_0: 52.8890   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3729       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3470        classification_accuracy: 0.1030
Epoch 189       train           Time: 0:00:07.433122    Loss: 58.8312   Peer Normalization: 2.8223      loss_layer_0: 52.6791   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.3532       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3271        classification_accuracy: 0.1046
Epoch 190       train           Time: 0:00:07.447328    Loss: 58.8788   Peer Normalization: 2.8013      loss_layer_0: 52.7117   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3624       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3335        classification_accuracy: 0.0990
Epoch 191       train           Time: 0:00:07.510999    Loss: 58.5152   Peer Normalization: 2.8491      loss_layer_0: 52.4029   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3165       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3233        classification_accuracy: 0.1028
Epoch 192       train           Time: 0:00:07.488067    Loss: 58.6101   Peer Normalization: 2.7962      loss_layer_0: 52.4710   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3418       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3263        classification_accuracy: 0.1015
